# TENUKI translation cache — do not edit manually
# Saved: 2026-04-19T08:39:52.8335200Z  Entries: 49977
唐之张，血战一场最终得胜而归。	ถังจือซาง สู้รบอย่างดุเดือดและได้รับชัยชนะในที่สุด
唐书	ถังซู
唐兄你快退开，此处交给我便是！	พี่ถัง เจ้าถอยไปก่อน ที่นี่ข้าจัดการเอง!
唐兄若不嫌弃，还请助我鉴别一二。	พี่ถัง หากท่านไม่รังเกียจ ขอโปรดช่วยข้าพเจ้าพิจารณาให้ด้วยเถิด
唐君泊	ถังจวินโป๋
唐君泊在八卦门欲下毒暗害铸剑	ถังจวินโป๋คิดวางยาพิษเพื่อทำร้ายการตีดาบที่ประตูแปดทิศ
唐妹你快退开，此处交给我便是！	น้องถัง เจ้าถอยไปเร็ว ข้าจะจัดการตรงนี้เอง!
唐姐你愁眉不展，唉声叹气，似乎有什么难言之隐，	พี่ถังดูหน้าเศร้าใจ ถอนหายใจออกมา ราวกับมีเรื่องที่มิอาจเอ่ยออกมา
唐姝，血战一场最终得胜而归。	ถังชู ชนะศึกอันดุเดือดและกลับมาอย่างผู้ชนะ
唐嫣然	ถังเยียนหราน
唐嫣然(初始好感	ถังเยียนหราน (ความรู้สึกเริ่มต้น)
唐嫣然:	ถังเยียนหราน:
唐嫣然与จางเสี่ยวตู้结为了知己好友	ถังเยียนหรานกับจางเสี่ยวตูได้กลายเป็นสหายสนิท
唐嫣然使用了	ถังเยียนหรานได้ใช้
唐嫣然加入了你的队伍	ถังเยียนหรานเข้าร่วมทีมของท่านแล้ว
唐嫣然在乐山镇南方袭击了江湖	ถังเยียนหรานโจมตียุทธภพทางใต้ของเมืองเล่อซาน
唐嫣然在乐山镇西方袭击了江湖	ถังเยียนหรานโจมตียุทธภพทางทิศตะวันตกของเมืองเล่อซาน
唐嫣然在唐门东方袭击了长乐	ถังเยียนหรานโจมตีฉางเล่อทางทิศตะวันออกของตระกูลถัง
唐嫣然在唐门北方袭击了唐门	ถังเยียนหรานโจมตีตระกูลถังทางทิศเหนือ
唐嫣然在唐门北方袭击了崆峒	ถังเยียนหรานโจมตีทางเหนือของตระกูลถังไปยังคงถง
唐嫣然在唐门北方袭击了江湖	ถังเยียนหรานโจมตียุทธภพทางเหนือของตระกูลถัง
唐嫣然在唐门北方袭击了神机	ถังเยียนหรานโจมตีเสินจีทางทิศเหนือของตระกูลถัง
唐嫣然在唐门北方袭击了蓬莱	ถังเยียนหรานโจมตีเผิงไหลทางทิศเหนือของตระกูลถัง
唐嫣然在唐门欲下毒暗害丐帮	ถังเยียนหรานคิดวางยาพิษเพื่อทำร้ายพรรคจาง
唐嫣然在唐门袭击了唐门	ถังเยียนหรานโจมตีตระกูลถัง
唐嫣然在唐门西方袭击了崆峒	ถังเยียนหรานโจมตีคงถงทางทิศตะวันตกของตระกูลถัง
唐嫣然在唐门西方袭击了茅山	ถังเยียนหรานโจมตีเมา่ซานทางทิศตะวันตกของตระกูลถัง
唐嫣然在巴陵村欲抢夺崆峒	ถังเยียนหรานต้องการชิงเอาคงถงที่หมู่บ้านปาหลิง
唐嫣然在巴陵村袭击了江湖	ถังเยียนหรานเข้าโจมตียุทธภพที่หมู่บ้านปาหลิง
唐嫣然在成都欲抢夺崆峒	ถังเยียนหรานต้องการชิงกงถงที่เฉิงตู
唐嫣然在灵台村东方袭击了五毒	ถังเยียนหรานโจมตีห้าพิษทางทิศตะวันออกของหมู่บ้านหลิงไถ่
唐嫣然在灵台村东方袭击了阎罗	ถังเยียนหรานโจมตีเยว่หลัวที่หมู่บ้านหลิงไถ่ทางทิศตะวันออก
唐嫣然在灵台村南方袭击了江湖	ถังเยียนหรานโจมตียุทธภพทางใต้ของหมู่บ้านหลิงไถ่
唐嫣然在灵台村南方袭击了茅山	ถังเยียนหรานโจมตีหมู่บ้านหลิงไถทางใต้ของเมา่วซาน
唐嫣然在灵台村南方袭击了药王	ถังเยียนหรานเข้าโจมตีท่านปรมาจารย์ยาทางทิศใต้ของหมู่บ้านหลิงไถ่
唐嫣然在灵台村西方袭击了少林	ถังเยียนหรานโจมตีเส้าหลินทางทิศตะวันตกของหมู่บ้านหลิงไถ่
唐嫣然在霸刀门欲抢夺霸刀	ถังเยียนหรานกำลังจะชิงดาบใหญ่แห่งสำนักปาเตา
唐嫣然失去了	ถังเยียนหรานสูญเสีย
唐嫣然好感:ZMCZ	ตระกูลถัง เยียนหราน ความรู้สึก:ZMCZ
唐嫣然好感:ZMDZ	ถังเยียนหราน ความรู้สึก:ZMDZ
唐嫣然学会了	ถังเยียนหรานได้เรียนรู้แล้ว
唐嫣然对你的	ถังเยียนหรานต่อเจ้า
唐嫣然对唐门的忠诚+ZMCZ	ความภักดีของถังเยียนหรานต่อตระกูลถัง +ZMCZ
唐嫣然希望我将之护送到	ถังเยียนหรานหวังให้ข้าคุ้มกันมันไป
唐嫣然当前装备	อุปกรณ์ปัจจุบันของถังเยียนหราน
唐嫣然恶名+ZMCZ	ตระกูลถัง เยียนหราน +ZMCZ
唐嫣然的	ของถังเยียนหราน
唐嫣然的ZMCZ银两，最终未能得逞。	เงินเหรียญเงินของถังเยียนหรานใน ZMCZ สุดท้ายก็ไม่เป็นไปตามที่หวัง
唐嫣然离开了你的队伍	ถังเยียนหรานออกจากกลุ่มของท่านแล้ว
唐嫣然获得了	ถังเยียนหรานได้รับ
唐嫣然获得状态：	ถังเยียนหรานได้รับสถานะ:
唐嫣然银钱+ZMCZ	ถังเยียนหราน เงิน +ZMCZ
唐嫣然，血战一场最终得胜而归。	ถังเยียนหราน สู้รบอย่างดุเดือดและได้รับชัยชนะในที่สุด
唐嫣然，血战一场最终铩羽而归。	ถังเยียนหราน สู้รบอย่างดุเดือดแต่สุดท้ายก็ต้องพ่ายแพ้
唐师兄你快退开，此处交给我便是！	ท่านพี่ถัง ท่านถอยไปเถิด ที่นี่ให้ข้าจัดการเอง!
唐师兄！	ท่านพี่ถัง!
唐师兄！你没事吧！	ท่านพี่ถัง! ท่านไม่เป็นไรนะ!
唐师叔你快退开，此处交给我便是！	ท่านอาวุโสถัง ท่านถอยไปเถิด ที่นี่ให้ข้าจัดการเอง!
唐师叔你愁眉不展，唉声叹气，似乎有什么难言之隐，	ท่านอาชุนถังดูครุ่นคิดและถอนใจ ราวกับมีเรื่องที่มิอาจเอ่ยออกมา
唐师叔你慌慌张张的从大门跑进来干啥呢？	ท่านอาชุนถัง ท่านวิ่งเข้ามาจากประตูใหญ่ด้วยความตื่นตระหนกเพื่อสิ่งใดกัน?
唐师叔当心！	ท่านอาวุโสถัง โปรดระวัง!
唐师叔武功着实高强，	ท่านอาจารย์ถังมีวิทยายุทธ์ที่สูงส่งยิ่งนัก
唐师叔真是死要面子活受罪啊......	ท่านอาถังช่างยึดหน้าตาจนต้องทนทุกข์ทรมานเสียจริง...
唐师叔！你没事吧！	ท่านอาวุโสถัง! ท่านไม่เป็นไรนะ!
唐师妹！你没事吧！	น้องสาวหลี่! เจ้าไม่เป็นไรนะ!
唐师妹，你做的很好	น้องสาวหลี่ ท่านทำได้ดีมาก
唐弟你快退开，此处交给我便是！	น้องถัง เจ้าถอยไปเร็ว ข้าจะจัดการที่นี่เอง!
唐弟！	น้องถัง!
唐怀	ถังไห่
唐怀在大隐阁欲偷师大隐	ถังไหว้คิดจะแอบเรียนวิชาจากปรมาจารย์ ณ ตำหนักไห่หยิ่น
唐怀的	ของถังไห่
唐怀，使其中毒加深ZMCZ点。	ถังไห่ จงเพิ่มจุด ZMCZ ด้วยพิษนั้น
唐怀，血战一场最终得胜而归。	ถังไห่ ชนะศึกอันดุเดือดและกลับมาอย่างผู้ชนะ
唐成	ถังเฉิง
唐成乃是本门	ถังเฉิงเป็นศิษย์ของสำนักนี้
唐成在西凉欲抢夺江湖	ถังเฉิงกำลังจะช่วงชิงยุทธภพแห่งซีเหลียง
唐成对天山派的忠诚+ZMCZ	ความภักดีของถังเฉิงต่อสำนักเทียนซาน +ZMCZ
唐成的	ตระกูลถังเฉิง
唐成获得状态：	ถังเฉิงได้รับสถานะ:
唐掌门当心！	ท่านประมุขถัง โปรดระวัง!
唐掌门！你没事吧！	ท่านเจ้าตระกูลถัง! ท่านไม่เป็นไรนะ!
唐春	ตระกูลถังชุน
唐春的	ของถังชุน
唐杨桂	ตระกูลถังหยางกุ้ย
唐源晚	ถัง หยวนหว่าน
唐源晚使用了	ถังหยวนหว่านได้ใช้
唐源晚在天山派欲抢夺天山	ถังหยวนหว่านต้องการช่วงชิงเทียนซานแห่งสำนักเทียนซาน
唐源晚在天山派袭击了天山	ถัง หยวนหว่าน โจมตีสำนักเทียนซานที่เทียนซาน
唐源晚在金龙帮东方袭击了长乐	ถังหยวนหว่านโจมตีฉางเล่อทางทิศตะวันออกของสำนักมังกรทอง
唐潇，血战一场最终得胜而归。	ถังเซียว สู้รบอย่างดุเดือดและได้รับชัยชนะในที่สุด
唐熔润	ถังหรงรุ่น
唐离	ถังหลี
唐离(初始好感	ถังหลี (ความรู้สึกเริ่มต้น)
唐离使用了	ถังหลีใช้
唐离在唐门南方袭击了五毒	ถังหลีโจมตีห้าพิษทางใต้ของตระกูลถัง
唐离在唐门欲下毒暗害唐门	ถังหลีคิดจะวางยาพิษเพื่อทำร้ายตระกูลถัง
唐离在唐门欲下毒暗害峨眉	ถังหลีคิดจะวางยาพิษเพื่อทำร้ายง้อไบ๊ในตระกูลถัง
唐离在唐门欲抢夺大隐	ถังหลีมุ่งหมายจะช่วงชิงยอดปรมาจารย์แห่งตระกูลถัง
唐离在唐门袭击了唐门	ถังหลีโจมตีตระกูลถัง
唐离在唐门袭击了少林	ถังหลีบุกโจมตีเส้าหลินที่ตระกูลถัง
唐离在唐门袭击了江湖	ถังหลีบุกโจมตียุทธภพของตระกูลถัง
唐离在唐门西方袭击了飞龙	ถังหลีโจมตีเฟยหลงทางทิศตะวันตกของตระกูลถัง
唐离在墨脱县南方袭击了霸刀	ถังหลีโจมตีสำนักดาบทรราชทางใต้ของอำเภอโม่ตัว
唐离在墨脱县欲抢夺唐门	ถังหลีหมายจะชิงตระกูลถังที่อำเภอโม่ตัว
唐离在峨眉派袭击了峨眉	ถังหลีโจมตีสำนักง้อไบ๊ที่ง้อไบ๊
唐离在成都袭击了崆峒	ถังหลีโจมตีคงถงที่เฉิงตู
唐离在灵州欲偷师天山	ถังหลีตั้งใจจะไปขอเป็นศิษย์ของเทียนซานที่หลิงโจว
唐离在灵州袭击了江湖	ถังหลีโจมตียุทธภพในหลิงโจว
唐离失去了	ถังหลีสูญเสีย
唐离对你的	ถังหลีต่อเจ้า
唐离对唐门的忠诚+ZMCZ	ความภักดีของถังหลีต่อตระกูลถัง +ZMCZ
唐离的	ของถังหลี
唐离获得了	ถังหลีได้รับ
唐离获得状态：	ถังหลีได้รับสถานะ:
唐离银钱+ZMCZ	ถังหลีเงิน +ZMCZ
唐离，休要再螳臂当车了，速速打开城门！	ถังหลี อย่ามาทำเป็นขวางทางเลย รีบเปิดประตูเมืองเสีย!
唐离，使其中毒加深ZMCZ点。两人因此结下了深仇大恨。	ถังหลี ทำให้พิษนั้นลึกซึ้งขึ้นที่จุด ZMCZ ทั้งสองจึงเกิดความแค้นเคืองอย่างลึกซึ้ง
唐离，最终未能得逞。	ถังหลี สุดท้ายก็ไม่สำเร็จ
唐离，血战一场最终得胜而归。	ถังหลี สู้รบอย่างดุเดือดและได้รับชัยชนะในที่สุด
唐离，血战一场最终得胜而归。两人因此结下了深仇大恨。	ถังหลี ชนะศึกอันดุเดือดและกลับมาได้ ทั้งสองจึงผูกพยาบาทกันอย่างลึกซึ้ง
唐离，血战一场最终铩羽而归。	ถังหลี สู้รบอย่างดุเดือดแต่สุดท้ายก็ต้องล่าถอย
唐离，血战一场最终铩羽而归。两人因此结下了深仇大恨。	ถังหลีสู้รบอย่างดุเดือดแต่สุดท้ายก็พ่ายแพ้ ทั้งสองจึงเกิดความแค้นเคืองอย่างลึกซึ้ง
唐纯	ถังชุน
唐纯ZMCZ次	ถังชุน ZMCZ รอง
唐纯下毒ZMCZ点	ถังชุนวางยาพิษ ZMCZ จุด
唐纯在神机门欲偷师神机	ถังชุนคิดจะลักลอบเรียนวิชาจากเทพจักรกลที่ประตูเทพจักรกล
唐纯在神机门欲窃取神机	ถังชุนคิดจะขโมยเทพจักรกลที่สำนักเฟยหลง
唐纯在茅山派东方袭击了江湖	ถังชุนโจมตียุทธภพจากทิศตะวันออกของสำนักเหมาวาน
唐纯在长乐帮西方袭击了少林	ถังชุนบุกโจมตีเส้าหลินจากทางตะวันตกของสำนักฉางเล่อ
唐纯忠诚ZMCZ点	ถังชุนภักดี ZMCZ จุด
唐纯的	ของถังชุน
唐纯的ZMCZ银两，最终成功得手。	เงินเหรียญเงินของถังฉุนใน ZMCZ ในที่สุดก็ประสบความสำเร็จ
唐纯，最终未能得逞。两人因此结下了深仇大恨。	ถังชุน สุดท้ายก็ไม่สำเร็จ ทั้งสองจึงผูกพยาบาทกันอย่างลึกซึ้ง
唐芽晶，血战一场最终得胜而归。	ถังหยาจิง สู้รบอย่างดุเดือดและได้รับชัยชนะในที่สุด
唐藏香，血战一场最终得胜而归。	ถังจ้างเซียง สู้รบอย่างดุเดือดและได้รับชัยชนะในที่สุด
唐角	ถังเจี่ยว
唐逸影	ถังอี้อิ่ง
唐逸影(初始好感	ถังอี้อิ่ง (ความรู้สึกเริ่มต้น)
唐逸影:	ถังอี้อิ่ง:
唐逸影与จางเสี่ยวตู้结为了知己好友	ถังอี้อิ่งและจางเสี่ยวตู้ได้กลายเป็นสหายรู้ใจ
唐逸影与จางเสี่ยวตู้结为生死之交	ถังอี้อิ่งและจางเสี่ยวตู้ผูกพันด้วยมิตรภาพแห่งความเป็นความตาย
唐逸影与หวังเวิ่นเทียน结下了深仇大恨	ถังอี้อิ่งและหวังเหวินเทียนได้สร้างความแค้นอันลึกซึ้งต่อกัน
唐逸影在唐门与唐门	ถังอี้อิ่งในตระกูลถังและตระกูลถัง
唐逸影在唐门与青城	ถังอี้อิ่ง ณ ตระกูลถังและชิงเฉิง
唐逸影在唐门北方袭击了少林	ถังอี้อิ่งโจมตีซัวหลินทางทิศเหนือของตระกูลถัง
唐逸影在唐门欲下毒暗害江湖	ถังอี้อิ่งคิดจะวางยาพิษเพื่อทำร้ายยุทธภพในตระกูลถัง
唐逸影在唐门袭击了丐帮	ถังอี้อิ่งบุกโจมตีพรรคกระยาจกในนามของตระกูลถัง
唐逸影在唐门袭击了江湖	ถังอี้อิ่งบุกโจมตียุทธภพของตระกูลถัง
唐逸影在墨脱县东方袭击了唐门	ถังอี้อิ่งโจมตีตระกูลถังทางทิศตะวันออกของอำเภอโม่ตัว
唐逸影在墨脱县东方袭击了崆峒	ถังอี้อิ่งโจมตีคงถงทางทิศตะวันออกของอำเภอโม่ตัว
唐逸影在墨脱县北方袭击了药王	ถังอี้อิ่งโจมตีปรมาจารย์ยาทางตอนเหนือของอำเภอโม่ตัว
唐逸影在墨脱县北方袭击了铸剑	ถังอี้อิ่งโจมตีหมู่ตึกหลอมกระบีทางเหนือของอำเภอโม่ตัว
唐逸影在成都西方袭击了神机	ถังอี้อิ่งโจมตีเสินจีทางทิศตะวันตกของเฉิงตู
唐逸影在灵台村南方袭击了药王	ถังอี้อิ่งโจมตีท่านปรมาจารย์ยาทางทิศใต้ของหมู่บ้านหลิงไถ่
唐逸影在灵州南方袭击了唐门	ถังอี้อิ่งโจมตีตระกูลถังทางใต้ของหลิงโจว
唐逸影声望+ZMCZ	ถังอี้อิ่ง ชื่อเสียง +ZMCZ
唐逸影失去了	ถังอี้อิ่งสูญเสีย
唐逸影学会了	ถังอี้อิ่งได้เรียนรู้แล้ว
唐逸影对你的	ถังอี้อิ่งต่อเจ้า
唐逸影将此前	ถังอี้อิ่งได้ก่อนหน้านี้
唐逸影当前装备	อุปกรณ์ปัจจุบันของถังอี้อิ่ง
唐逸影有事出远门了吗？	ถังอี้อิ่งมีธุระต้องเดินทางไกลหรือไร?
唐逸影的	ของถังอี้อิ่ง
唐逸影获得了	ถังอี้อิ่งได้รับ
唐逸影获得状态：	ถังอี้อิ่งได้รับสถานะ:
唐逸影银钱+ZMCZ	ถังอี้อิ่งเงิน +ZMCZ
唐逸影银钱-ZMCZ	ถังอี้อิ่งเงิน-ZMCZ
唐逸影闲聊一阵。	ถังอี้อิ่งพูดคุยเล่นอยู่ครู่หนึ่ง
唐逸影！奖励是银钱ZMCZ两以及这	ถังอี้อิ่ง! รางวัลคือเงินเหรียญ ZMCZ สองและนี่
唐逸影，血战一场最终得胜而归。	ถังอี้อิ่ง สู้รบอย่างดุเดือดและได้รับชัยชนะในที่สุด
唐逸影，血战一场最终铩羽而归。	ถังอี้อิ่ง สู้รบอย่างดุเดือดแต่สุดท้ายก็ต้องพ่ายแพ้
唐门	ตระกูลถัง
唐门<color=#FDZMCZ>掌门</color>	ประมุขตระกูลถัง
唐门与仙霞派的	ตระกูลถังและสำนักเซียนเสีย
唐门与崆峒派的	ตระกูลถังและสำนักคงถง
唐门与本门不甚和睦，恐怕还不能将本门任务委托于你。	ตระกูลถังกับสำนักเรานั้นไม่ค่อยปรองดองนัก เกรงว่ายังไม่สามารถมอบภารกิจของสำนักให้เจ้าได้
唐门与本门积怨已久，势同水火。	ความบาดหมางระหว่างตระกูลถังกับสำนักเรานั้นสั่งสมมาเนิ่นนาน ดุจน้ำกับไฟ
唐门与武当派的	ตระกูลถังและสำนักบู๊ตึ๊ง
唐门与神机门的	ตระกูลถังและสำนักเทพจักรกล
唐门与茅山派的	ตระกูลถังและสำนักเหมาซาน
唐门与药王谷的	ตระกูลถังและหุบเขาราชาโอสถ
唐门与蓬莱派的	ตระกูลถังและสำนักเผิงไหล
唐门与金刚密宗的	ตระกูลถังกับนิกายไกมังมิตซง
唐门与长乐帮的	ตระกูลถังกับแก๊งฉางเล่อ
唐门与阎罗殿的	ตระกูลถังกับวิหารยมโลก
唐门东方	ตระกูลถังตะวันออก
唐门从仙霞派手中夺取了巴陵村湖泽	ตระกูลถังได้ช่วงชิงทะเลสาบแห่งหมู่บ้านปาหลิงมาจากสำนักเซียนเสีย
唐门从崆峒派夺取了各项资源共计价值ZMCZ	ตระกูลถังได้ช่วงชิงทรัพยากรต่างๆ จากสำนักคงถง รวมมูลค่า ZMCZ
唐门从崆峒派手中夺取了灵台村	ตระกูลถังได้ช่วงชิงหมู่บ้านหลิงไถจากสำนักคงถง
唐门从崆峒派手中夺取了灵台村农田	ตระกูลถังได้ช่วงชิงนาข้าวจากหมู่บ้านหลิงไถจากสำนักคงถง
唐门从阎罗殿手中夺取了成都	ตระกูลถังได้ช่วงชิงเฉิงตูมาจากวิหารยมโลก
唐门列位先辈祖师在上，弟子唐逸影在此。	ท่านบรรพชนและปรมาจารย์แห่งตระกูลถัง ข้าถังอี้อิ่งขอคารวะ ณ ที่นี้
唐门功绩+ZMCZ%	ผลงานตระกูลถัง +ZMCZ%
唐门功绩:ZMCZ	ผลงานตระกูลถัง:ZMCZ
唐门功绩:ZMDZ	ผลงานตระกูลถัง:ZMDZ
唐门南方	ตระกูลถังทางใต้
唐门威望+ZMCZ	บารมีตระกูลถัง +ZMCZ
唐门完成研究[人力管理LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [การจัดการกำลังคน LvZMCZ]!
唐门完成研究[仓储管理LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [การจัดการคลังสินค้า LvZMCZ]!
唐门完成研究[体质训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [ฝึกฐานกระดูก LvZMCZ]!
唐门完成研究[内功纲要LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [หลักสูตรกำลังภายใน LvZMCZ]!
唐门完成研究[刀法纲要LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว[ตำราดาบ LvZMCZ]!
唐门完成研究[刀法训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น[ฝึกดาบ LvZMCZ]!
唐门完成研究[力道训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [การฝึกกำลังแขน LvZMCZ]!
唐门完成研究[功绩管理LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [การจัดการผลงาน LvZMCZ]!
唐门完成研究[医术纲要LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [ตำราการแพทย์ LvZMCZ]!
唐门完成研究[医术训练LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [การแพทย์ฝึกฝนเลเวลZMCZ]!
唐门完成研究[口才纲要LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [ตำราวาทศิลป์ LvZMCZ]!
唐门完成研究[口才训练LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [การฝึกวาทศิลป์ LvZMCZ]!
唐门完成研究[基础训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [การฝึกพื้นฐาน LvZMCZ]!
唐门完成研究[奇门纲要LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [ตำราอาวุธพิสดาร LvZMCZ]!
唐门完成研究[奇门训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [การฝึกอาวุธพิสดาร LvZMCZ]!
唐门完成研究[学识纲要LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [หลักสูตรความรู้ LvZMCZ]!
唐门完成研究[学识训练LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [การฝึกฝนความรู้ LvZMCZ]!
唐门完成研究[射术纲要LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [ตำราการยิงธนู LvZMCZ]!
唐门完成研究[射术训练LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [การฝึกยิงธนู LvZMCZ]!
唐门完成研究[开宗立派LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [ก่อตั้งสำนัก LvZMCZ]!
唐门完成研究[恢复管理LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [ฟื้นฟูการจัดการ LvZMCZ]!
唐门完成研究[意志训练LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [การฝึกความตั้งใจ LvZMCZ]!
唐门完成研究[户籍人口LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [ประชากรทะเบียนบ้านLvZMCZ]!
唐门完成研究[拳掌纲要LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [ตำราหมัด LvZMCZ]!
唐门完成研究[拳掌训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [ฝึกหมัด LvZMCZ]!
唐门完成研究[文书管理LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [การจัดการเอกสาร LvZMCZ]!
唐门完成研究[智力训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [การฝึกปัญญา LvZMCZ]!
唐门完成研究[木植训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [การเก็บเกี่ยวฝึกฝน LvZMCZ]!
唐门完成研究[毒术纲要LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [ตำราการใช้ยาพิษ LvZMCZ]!
唐门完成研究[毒术训练LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [การฝึกฝนการใช้ยาพิษ LvZMCZ]!
唐门完成研究[灵巧训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [ฝึกความคล่องตัว LvZMCZ]!
唐门完成研究[炼药纲要LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [ตำราการปรุงยา LvZMCZ]!
唐门完成研究[炼药训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [การฝึกปรุงยา LvZMCZ]!
唐门完成研究[烹饪训练LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [การฝึกทำอาหาร LvZMCZ]!
唐门完成研究[疗伤管理LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [การจัดการการรักษาบาดแผล LvZMCZ]!
唐门完成研究[科研管理LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [การจัดการวิจัยทางวิทยาศาสตร์ LvZMCZ]!
唐门完成研究[稳固防御LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้น [เสริมความแข็งแกร่งการป้องกัน LvZMCZ]!
唐门完成研究[经脉训练LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [การฝึกเส้นลมปราณ LvZMCZ]!
唐门完成研究[绝技纲要LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [ตำราท่าร่างระดับ ZMCZ]!
唐门完成研究[绝技训练LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [ฝึกท่าร่าง LvZMCZ]!
唐门完成研究[轻功纲要LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [ตำราวิชาตัวเบา LvZMCZ]!
唐门完成研究[轻功训练LvZMCZ]！	ตระกูลถังสำเร็จการวิจัย [ฝึกวิชาตัวเบา LvZMCZ]!
唐门完成研究[采伐纲要LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [คู่มือการสกัด LvZMCZ]!
唐门完成研究[采伐训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [การสกัดฝึกฝนระดับZMCZ]!
唐门完成研究[锻造纲要LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [คู่มือการตีเหล็ก LvZMCZ]!
唐门完成研究[锻造训练LvZMCZ]！	ตระกูลถังทำการวิจัยเสร็จสิ้น [การฝึกตีเหล็ก LvZMCZ]!
唐门完成研究[长兵训练LvZMCZ]！	ตระกูลถังวิจัยเสร็จสิ้นแล้ว [ฝึกอาวุธยาว LvZMCZ]!
唐门开始研究[人力管理LvZMCZ]！	ตระกูลถังเริ่มศึกษา [การบริหารจัดการกำลังคน LvZMCZ]!
唐门开始研究[仓储管理LvZMCZ]！	ตระกูลถังเริ่มศึกษา [การจัดการคลังสินค้า LvZMCZ]!
唐门开始研究[体质训练LvZMCZ]！	ตระกูลถังเริ่มศึกษา [การฝึกฐานกระดูก LvZMCZ]!
唐门开始研究[内功纲要LvZMCZ]！	ตระกูลถังเริ่มศึกษา [หลักการกำลังภายใน LvZMCZ]!
唐门开始研究[刀法纲要LvZMCZ]！	ตระกูลถังเริ่มศึกษา [ตำราดาบ LvZMCZ]!
唐门开始研究[刀法训练LvZMCZ]！	ตระกูลถังเริ่มศึกษา [การฝึกดาบ LvZMCZ]!
唐门开始研究[力道训练LvZMCZ]！	ตระกูลถังเริ่มศึกษา [การฝึกกำลังแขน LvZMCZ]!
唐门开始研究[功绩管理LvZMCZ]！	ตระกูลถังเริ่มศึกษา [การจัดการผลงาน LvZMCZ]!
唐门开始研究[医术纲要LvZMCZ]！	ตระกูลถังเริ่มศึกษา [ตำราการแพทย์ LvZMCZ]!
唐门开始研究[医术训练LvZMCZ]！	ตระกูลถังเริ่มศึกษา [การแพทย์ LvZMCZ]!
唐门开始研究[口才纲要LvZMCZ]！	ตระกูลถังเริ่มศึกษา [หลักวาทศิลป์ LvZMCZ]!
唐门开始研究[口才训练LvZMCZ]！	ตระกูลถังเริ่มศึกษา [การฝึกวาทศิลป์ LvZMCZ]!
唐门开始研究[基础训练LvZMCZ]！	ตระกูลถังเริ่มศึกษา [การฝึกพื้นฐาน LvZMCZ]!
唐门开始研究[奇门纲要LvZMCZ]！	ตระกูลถังเริ่มศึกษา [ตำราอาวุธพิสดาร LvZMCZ]!
